No.,FREQUENCY(MHz),Z,D,Cs
619,12.2340,0.48647,13.50621,-0.000000362171
620,12.3290,0.48547,9.91326,-0.000000264941
621,12.4260,0.48476,7.78165,-0.000000207294
622,12.5230,0.48483,6.40663,-0.000000169971
623,12.6200,0.48476,5.47072,-0.000000144683
624,12.7190,0.48501,4.72779,-0.000000124674
625,12.8180,0.48617,4.18748,-0.000000109953
626,12.9180,0.48683,3.73812,-0.000000097928
627,13.0190,0.48864,3.36243,-0.000000087762
628,13.1210,0.49034,3.05489,-0.000000079516
629,13.2230,0.49331,2.80561,-0.000000072672
630,13.3270,0.49626,2.59417,-0.000000066905
631,13.4310,0.49838,2.40967,-0.000000062032
632,13.5360,0.50319,2.24547,-0.000000057438
633,13.6410,0.50602,2.10114,-0.000000053653
634,13.7480,0.51079,1.97265,-0.000000050124
635,13.8550,0.51543,1.85912,-0.000000047047
636,13.9630,0.51995,1.75291,-0.00000004424
637,14.0720,0.52506,1.66466,-0.00000004183
638,14.1820,0.53154,1.57874,-0.000000039456
639,14.2930,0.5366,1.50412,-0.000000037482
640,14.4050,0.5427,1.43246,-0.000000035566
641,14.5170,0.54958,1.36787,-0.000000033801
642,14.6300,0.55579,1.30936,-0.000000032248
643,14.7450,0.56306,1.25397,-0.000000030747
644,14.8600,0.57057,1.20336,-0.00000002937
645,14.9760,0.57813,1.15621,-0.0000000281
646,15.0930,0.58577,1.11045,-0.000000026901
647,15.2110,0.59418,1.06925,-0.00000002578
648,15.3290,0.60279,1.03244,-0.000000024757
649,15.4490,0.61125,0.9974,-0.000000023804
650,15.5700,0.62008,0.96216,-0.000000022876
651,15.6910,0.62895,0.93057,-0.000000022029
652,15.8140,0.63865,0.90125,-0.000000021214
653,15.9370,0.64844,0.87379,-0.000000020452
654,16.0620,0.65756,0.84682,-0.000000019746
655,16.1870,0.66744,0.82112,-0.000000019061
656,16.3140,0.67741,0.79764,-0.000000018422
657,16.4410,0.68837,0.77447,-0.000000017787
658,16.5690,0.69786,0.75367,-0.000000017236
659,16.6990,0.70931,0.73157,-0.000000016649
660,16.8290,0.72024,0.71206,-0.000000016119
661,16.9600,0.73077,0.69323,-0.000000015625
662,17.0930,0.74203,0.67584,-0.000000015145
663,17.2260,0.75393,0.65928,-0.000000014678
664,17.3610,0.76534,0.64273,-0.000000014239
665,17.4960,0.77721,0.62714,-0.000000013816
666,17.6330,0.78805,0.6123,-0.00000001343
667,17.7710,0.80072,0.59626,-0.000000013022
668,17.9090,0.81186,0.58354,-0.000000012674
669,18.0490,0.82417,0.56995,-0.000000012315
670,18.1900,0.83668,0.55767,-0.000000011974
671,18.3320,0.84888,0.54506,-0.000000011648
672,18.4750,0.8617,0.53406,-0.000000011334
673,18.6200,0.87415,0.52262,-0.000000011033
674,18.7650,0.88745,0.51139,-0.000000010734
675,18.9120,0.90039,0.50086,-0.000000010453
676,19.0590,0.91334,0.49132,-0.000000010187
677,19.2080,0.92664,0.48171,-0.000000009925
678,19.3580,0.9398,0.47183,-0.000000009673
679,19.5090,0.95253,0.46263,-0.000000009437
680,19.6620,0.9663,0.45363,-0.000000009198
681,19.8150,0.97968,0.44543,-0.000000008975
682,19.9700,0.99385,0.43714,-0.000000008752
683,20.1260,1.00747,0.42904,-0.000000008541
684,20.2830,1.02131,0.42228,-0.00000000834
685,20.4410,1.03529,0.41443,-0.000000008141
686,20.6010,1.04968,0.40695,-0.000000007946
687,20.7620,1.06399,0.39991,-0.000000007759
688,20.9240,1.07833,0.39354,-0.00000000758
689,21.0870,1.09261,0.38672,-0.000000007406
690,21.2520,1.10718,0.38093,-0.000000007238
691,21.4180,1.12198,0.37382,-0.000000007071
692,21.5850,1.13685,0.36836,-0.000000006912
693,21.7540,1.1516,0.36184,-0.000000006756
694,21.9230,1.16656,0.35629,-0.000000006606
695,22.0950,1.18146,0.35073,-0.000000006461
696,22.2670,1.19658,0.34567,-0.00000000632
697,22.4410,1.21246,0.34081,-0.00000000618
698,22.6160,1.22724,0.33566,-0.000000006049
699,22.7930,1.24275,0.33076,-0.000000005918
700,22.9710,1.25834,0.32581,-0.000000005791
701,23.1500,1.2741,0.32102,-0.000000005667
702,23.3310,1.2898,0.3164,-0.000000005547
703,23.5130,1.30576,0.31174,-0.00000000543
704,23.6970,1.32152,0.3076,-0.000000005317
705,23.8820,1.33767,0.30317,-0.000000005206
706,24.0680,1.35404,0.29904,-0.000000005097
707,24.2560,1.37029,0.2949,-0.000000004992
708,24.4460,1.38625,0.29104,-0.000000004891
709,24.6360,1.40305,0.28727,-0.000000004791
710,24.8290,1.41922,0.28386,-0.000000004695
711,25.0230,1.43571,0.2801,-0.000000004601
712,25.2180,1.45313,0.27638,-0.000000004506
713,25.4150,1.46927,0.27301,-0.000000004418
714,25.6130,1.48686,0.2694,-0.000000004328
715,25.8130,1.5037,0.26608,-0.000000004243
716,26.0150,1.52077,0.26276,-0.000000004159
717,26.2180,1.53811,0.25949,-0.000000004077
718,26.4230,1.55493,0.25623,-0.000000003999
719,26.6290,1.57299,0.25358,-0.00000000392
720,26.8370,1.59065,0.25042,-0.000000003843
721,27.0470,1.60839,0.24769,-0.000000003769
722,27.2580,1.62569,0.24449,-0.000000003697
723,27.4710,1.64351,0.24207,-0.000000003627
