Machine Module,SSA3021X
Y Axis Scale,LOG
Y Axis Unit,dBm
Impedance,50
Number of Points,751
Sweep Time(s),1.822500,Auto
Start Frequency,+9.900000000e+05
Stop Frequency,+1.989900000e+08
Average Type,Log Pwr
RBW,30000.000000,Manual
VBW,30000.000000,Auto
Sweep Type,Continuous
Sweep Mode,Sweep
Sweep Rule,Speed
PreAmp State,OFF
Ref Level,+0.000000000e+00
Attenuation,20,Auto
Trigger Source,FreeRun
Trigger Level,+0.000000000e+00
Trigger Edge,FALL
Marker Information
Marker,Trace,Type,X Axis,Amplitude
M1,A,Frequency,990.000 kHz,-6.97 dB
Trace Math,0
Trace Variable X,Trace A
Trace Variable Y,Trace B
Trace Variable Z,Trace C
Trace Name,Trace A,Trace B,Trace C
Trace Type,Max Hold,Max Hold,Max Hold
Trace Detector,Pos Peak,Pos Peak,Pos Peak
Trace Data
8.283000e+07,-2.211269e+01,-3.207851e+01,-4.222011e+01
8.309400e+07,-2.202968e+01,-3.190761e+01,-4.256191e+01
8.335800e+07,-2.202968e+01,-3.168789e+01,-4.251796e+01
8.362200e+07,-2.203457e+01,-3.192226e+01,-4.236171e+01
8.388600e+07,-2.195644e+01,-3.180996e+01,-4.253261e+01
8.415000e+07,-2.185390e+01,-3.164394e+01,-4.234218e+01
8.441400e+07,-2.178554e+01,-3.173183e+01,-4.244960e+01
8.467800e+07,-2.183925e+01,-3.164882e+01,-4.275722e+01
8.494200e+07,-2.177089e+01,-3.169277e+01,-4.209804e+01
8.520600e+07,-2.170253e+01,-3.145839e+01,-4.276699e+01
8.547000e+07,-2.173183e+01,-3.148769e+01,-4.226406e+01
8.573400e+07,-2.162929e+01,-3.135585e+01,-4.206875e+01
8.599800e+07,-2.164394e+01,-3.120449e+01,-4.206386e+01
8.626200e+07,-2.155605e+01,-3.133632e+01,-4.223964e+01
8.652600e+07,-2.154628e+01,-3.130703e+01,-4.189785e+01
8.679000e+07,-2.151210e+01,-3.129726e+01,-4.248378e+01
8.705400e+07,-2.153652e+01,-3.118496e+01,-4.240566e+01
8.731800e+07,-2.148281e+01,-3.122890e+01,-4.223964e+01
8.758200e+07,-2.137539e+01,-3.108242e+01,-4.240078e+01
8.784600e+07,-2.139980e+01,-3.098964e+01,-4.240566e+01
8.811000e+07,-2.134121e+01,-3.092128e+01,-4.222500e+01
8.837400e+07,-2.137539e+01,-3.091640e+01,-4.220058e+01
8.863800e+07,-2.136074e+01,-3.102382e+01,-4.244472e+01
8.890200e+07,-2.120937e+01,-3.086757e+01,-4.226894e+01
8.916600e+07,-2.120449e+01,-3.079921e+01,-4.244960e+01
8.943000e+07,-2.118984e+01,-3.078457e+01,-4.251796e+01
8.969400e+07,-2.119472e+01,-3.075039e+01,-4.256191e+01
8.995800e+07,-2.114101e+01,-3.066738e+01,-4.273769e+01
9.022200e+07,-2.110683e+01,-3.071621e+01,-4.254726e+01
9.048600e+07,-2.092617e+01,-3.049648e+01,-4.227382e+01
9.075000e+07,-2.102382e+01,-3.036953e+01,-4.236171e+01
9.101400e+07,-2.100429e+01,-3.061855e+01,-4.254238e+01
9.127800e+07,-2.095546e+01,-3.055507e+01,-4.289394e+01
9.154200e+07,-2.093593e+01,-3.044765e+01,-4.268398e+01
9.180600e+07,-2.086269e+01,-3.031582e+01,-4.261074e+01
9.207000e+07,-2.092617e+01,-3.037441e+01,-4.234218e+01
9.233400e+07,-2.089687e+01,-3.026699e+01,-4.245449e+01
9.259800e+07,-2.080898e+01,-3.020839e+01,-4.235683e+01
9.286200e+07,-2.076992e+01,-3.018886e+01,-4.224453e+01
9.312600e+07,-2.074062e+01,-3.007167e+01,-4.265957e+01
9.339000e+07,-2.078457e+01,-3.015468e+01,-4.269863e+01
9.365401e+07,-2.070156e+01,-3.014003e+01,-4.239101e+01
9.391799e+07,-2.071132e+01,-3.014980e+01,-4.261562e+01
9.418199e+07,-2.057949e+01,-3.003750e+01,-4.232753e+01
9.444600e+07,-2.059902e+01,-2.992519e+01,-4.259609e+01
9.471000e+07,-2.060878e+01,-2.996914e+01,-4.220058e+01
9.497400e+07,-2.055507e+01,-2.973964e+01,-4.216640e+01
9.523800e+07,-2.054531e+01,-2.988613e+01,-4.239589e+01
9.550200e+07,-2.049648e+01,-2.987148e+01,-4.260097e+01
9.576600e+07,-2.050136e+01,-2.976894e+01,-4.232265e+01
9.603000e+07,-2.047695e+01,-2.982753e+01,-4.254726e+01
9.629400e+07,-2.044277e+01,-2.951015e+01,-4.220546e+01
9.655800e+07,-2.038906e+01,-2.972988e+01,-4.187832e+01
9.682200e+07,-2.034023e+01,-2.954921e+01,-4.249843e+01
9.708601e+07,-2.040371e+01,-2.967128e+01,-4.238125e+01
9.734999e+07,-2.036464e+01,-2.941250e+01,-4.265957e+01
9.761399e+07,-2.035488e+01,-2.953457e+01,-4.237636e+01
9.787800e+07,-2.023769e+01,-2.947597e+01,-4.224941e+01
9.814200e+07,-2.021328e+01,-2.937343e+01,-4.233730e+01
9.840600e+07,-2.029628e+01,-2.939785e+01,-4.276699e+01
9.867000e+07,-2.019863e+01,-2.940761e+01,-4.246425e+01
9.893400e+07,-2.021328e+01,-2.944667e+01,-4.251308e+01
9.919800e+07,-2.012050e+01,-2.937343e+01,-4.250332e+01
9.946200e+07,-2.016445e+01,-2.928066e+01,-4.217617e+01
9.972600e+07,-2.014980e+01,-2.919277e+01,-4.196621e+01
9.999000e+07,-2.015468e+01,-2.931972e+01,-4.243007e+01
1.002540e+08,-2.009121e+01,-2.922695e+01,-4.262539e+01
1.005180e+08,-1.994472e+01,-2.908535e+01,-4.217128e+01
1.007820e+08,-2.012539e+01,-2.917324e+01,-4.273281e+01
1.010460e+08,-2.004238e+01,-2.907070e+01,-4.274746e+01
1.013100e+08,-1.999355e+01,-2.915859e+01,-4.277675e+01
1.015740e+08,-1.993496e+01,-2.905605e+01,-4.287441e+01
1.018380e+08,-1.994472e+01,-2.901699e+01,-4.258144e+01
1.021020e+08,-1.991542e+01,-2.905117e+01,-4.223964e+01
1.023660e+08,-1.990566e+01,-2.895351e+01,-4.295253e+01
1.026300e+08,-1.993984e+01,-2.874843e+01,-4.222011e+01
1.028940e+08,-1.979824e+01,-2.884121e+01,-4.262539e+01
1.031580e+08,-1.989101e+01,-2.895839e+01,-4.241542e+01
1.034220e+08,-1.990566e+01,-2.888515e+01,-4.278164e+01
1.036860e+08,-1.982265e+01,-2.883632e+01,-4.274257e+01
1.039500e+08,-1.980312e+01,-2.869960e+01,-4.210781e+01
1.042140e+08,-1.973964e+01,-2.878750e+01,-4.258632e+01
1.044780e+08,-1.978847e+01,-2.886562e+01,-4.316250e+01
1.047420e+08,-1.978359e+01,-2.869960e+01,-4.245937e+01
1.050060e+08,-1.972500e+01,-2.875332e+01,-4.291347e+01
1.052700e+08,-1.974453e+01,-2.863613e+01,-4.310878e+01
1.055340e+08,-1.967128e+01,-2.857265e+01,-4.262539e+01
1.057980e+08,-1.969082e+01,-2.865078e+01,-4.252285e+01
1.060620e+08,-1.962734e+01,-2.848964e+01,-4.303554e+01
1.063260e+08,-1.965664e+01,-2.849453e+01,-4.312343e+01
1.065900e+08,-1.962246e+01,-2.836269e+01,-4.313320e+01
1.068540e+08,-1.961757e+01,-2.845546e+01,-4.253750e+01
1.071180e+08,-1.960292e+01,-2.859218e+01,-4.335781e+01
1.073820e+08,-1.958828e+01,-2.841640e+01,-4.285976e+01
1.076460e+08,-1.957363e+01,-2.844570e+01,-4.326503e+01
1.079100e+08,-1.953945e+01,-2.830898e+01,-4.240078e+01
1.081740e+08,-1.955898e+01,-2.836757e+01,-4.307949e+01
1.084380e+08,-1.953457e+01,-2.831875e+01,-4.319179e+01
1.087020e+08,-1.954921e+01,-2.843105e+01,-4.324062e+01
1.089660e+08,-1.949550e+01,-2.836757e+01,-4.286953e+01
1.092300e+08,-1.941250e+01,-2.826015e+01,-4.285488e+01
1.094940e+08,-1.949550e+01,-2.826503e+01,-4.370449e+01
1.097580e+08,-1.943203e+01,-2.815761e+01,-4.289882e+01
1.100220e+08,-1.940761e+01,-2.820156e+01,-4.335781e+01
1.102860e+08,-1.941250e+01,-2.817714e+01,-4.341640e+01
1.105500e+08,-1.934902e+01,-2.812832e+01,-4.334316e+01
1.108140e+08,-1.944667e+01,-2.817226e+01,-4.299648e+01
1.110780e+08,-1.937832e+01,-2.805019e+01,-4.322109e+01
1.113420e+08,-1.934902e+01,-2.819667e+01,-4.368984e+01
1.116060e+08,-1.930507e+01,-2.797695e+01,-4.303554e+01
1.118700e+08,-1.934902e+01,-2.807460e+01,-4.370937e+01
1.121340e+08,-1.931484e+01,-2.801113e+01,-4.357753e+01
1.123980e+08,-1.930019e+01,-2.796230e+01,-4.306484e+01
1.126620e+08,-1.924648e+01,-2.802578e+01,-4.351406e+01
1.129260e+08,-1.924160e+01,-2.790859e+01,-4.339199e+01
1.131900e+08,-1.924160e+01,-2.791835e+01,-4.350429e+01
1.134540e+08,-1.926113e+01,-2.792812e+01,-4.361660e+01
1.137180e+08,-1.926113e+01,-2.787929e+01,-4.369472e+01
1.139820e+08,-1.916347e+01,-2.776699e+01,-4.352871e+01
1.142460e+08,-1.910000e+01,-2.783535e+01,-4.360195e+01
1.145100e+08,-1.924160e+01,-2.791835e+01,-4.364589e+01
1.147740e+08,-1.913417e+01,-2.776210e+01,-4.382656e+01
1.150380e+08,-1.916835e+01,-2.781093e+01,-4.402675e+01
1.153020e+08,-1.912929e+01,-2.773281e+01,-4.292812e+01
1.155660e+08,-1.910000e+01,-2.774746e+01,-4.361660e+01
1.158300e+08,-1.908046e+01,-2.763027e+01,-4.340664e+01
1.160940e+08,-1.911953e+01,-2.774746e+01,-4.404140e+01
1.163580e+08,-1.911953e+01,-2.771328e+01,-4.431972e+01
1.166220e+08,-1.902675e+01,-2.755214e+01,-4.382656e+01
1.168860e+08,-1.905117e+01,-2.767421e+01,-4.394863e+01
1.171500e+08,-1.906093e+01,-2.761074e+01,-4.391933e+01
1.174140e+08,-1.908046e+01,-2.765468e+01,-4.436367e+01
1.176780e+08,-1.903652e+01,-2.758632e+01,-4.373378e+01
1.179420e+08,-1.899257e+01,-2.755703e+01,-4.409511e+01
1.182060e+08,-1.904628e+01,-2.736660e+01,-4.380214e+01
1.184700e+08,-1.899257e+01,-2.748867e+01,-4.404628e+01
1.187340e+08,-1.902675e+01,-2.752773e+01,-4.351406e+01
1.189980e+08,-1.896328e+01,-2.729824e+01,-4.369960e+01
1.192620e+08,-1.894375e+01,-2.739101e+01,-4.357753e+01
1.195260e+08,-1.894863e+01,-2.749843e+01,-4.399746e+01
1.197900e+08,-1.893398e+01,-2.739101e+01,-4.406582e+01
1.200540e+08,-1.894863e+01,-2.746914e+01,-4.390957e+01
1.203180e+08,-1.888515e+01,-2.732265e+01,-4.368984e+01
1.205820e+08,-1.889980e+01,-2.734707e+01,-4.401699e+01
1.208460e+08,-1.888027e+01,-2.725429e+01,-4.442714e+01
1.211100e+08,-1.886562e+01,-2.730800e+01,-4.404140e+01
1.213740e+08,-1.889003e+01,-2.732265e+01,-4.447597e+01
1.216380e+08,-1.885097e+01,-2.720058e+01,-4.353359e+01
1.219020e+08,-1.884609e+01,-2.729335e+01,-4.472500e+01
1.221660e+08,-1.881679e+01,-2.722011e+01,-4.451503e+01
1.224300e+08,-1.887050e+01,-2.732265e+01,-4.459316e+01
1.226940e+08,-1.878750e+01,-2.719082e+01,-4.432949e+01
1.229580e+08,-1.873378e+01,-2.722500e+01,-4.435390e+01
1.232220e+08,-1.879726e+01,-2.723476e+01,-4.392421e+01
1.234860e+08,-1.877285e+01,-2.716152e+01,-4.441738e+01
1.237500e+08,-1.881191e+01,-2.720058e+01,-4.463222e+01
1.240140e+08,-1.872890e+01,-2.701015e+01,-4.411464e+01
1.242780e+08,-1.873867e+01,-2.714199e+01,-4.416835e+01
1.245420e+08,-1.875332e+01,-2.706386e+01,-4.444667e+01
1.248060e+08,-1.874355e+01,-2.707363e+01,-4.483730e+01
1.250700e+08,-1.874843e+01,-2.711269e+01,-4.461757e+01
1.253340e+08,-1.864101e+01,-2.687343e+01,-4.493984e+01
1.255980e+08,-1.865078e+01,-2.704433e+01,-4.452968e+01
1.258620e+08,-1.867519e+01,-2.705898e+01,-4.455898e+01
1.261260e+08,-1.873867e+01,-2.701992e+01,-4.469082e+01
1.263900e+08,-1.867519e+01,-2.707851e+01,-4.518398e+01
1.266540e+08,-1.859218e+01,-2.694179e+01,-4.395351e+01
1.269180e+08,-1.867031e+01,-2.696621e+01,-4.464687e+01
1.271820e+08,-1.864589e+01,-2.685390e+01,-4.481777e+01
1.274460e+08,-1.866054e+01,-2.691738e+01,-4.450039e+01
1.277100e+08,-1.857265e+01,-2.690761e+01,-4.414394e+01
1.279740e+08,-1.855312e+01,-2.685390e+01,-4.443691e+01
1.282380e+08,-1.862636e+01,-2.685390e+01,-4.500332e+01
1.285020e+08,-1.858730e+01,-2.681972e+01,-4.515468e+01
1.287660e+08,-1.857753e+01,-2.675625e+01,-4.465175e+01
1.290300e+08,-1.850429e+01,-2.667812e+01,-4.483730e+01
1.292940e+08,-1.853359e+01,-2.674648e+01,-4.486660e+01
1.295580e+08,-1.850917e+01,-2.672207e+01,-4.500332e+01
1.298220e+08,-1.852871e+01,-2.683925e+01,-4.518886e+01
1.300860e+08,-1.847988e+01,-2.668300e+01,-4.516933e+01
1.303500e+08,-1.843593e+01,-2.669277e+01,-4.511074e+01
1.306140e+08,-1.847500e+01,-2.665859e+01,-4.496914e+01
1.308780e+08,-1.844082e+01,-2.663417e+01,-4.492519e+01
1.311420e+08,-1.842617e+01,-2.662929e+01,-4.513515e+01
1.314060e+08,-1.840175e+01,-2.669765e+01,-4.508632e+01
1.316700e+08,-1.840664e+01,-2.656093e+01,-4.501796e+01
1.319340e+08,-1.839199e+01,-2.656582e+01,-4.524257e+01
1.321980e+08,-1.840664e+01,-2.658535e+01,-4.535976e+01
1.324620e+08,-1.837246e+01,-2.651699e+01,-4.533046e+01
1.327260e+08,-1.831386e+01,-2.648769e+01,-4.499355e+01
1.329900e+08,-1.837734e+01,-2.651699e+01,-4.541835e+01
1.332540e+08,-1.835781e+01,-2.643886e+01,-4.557949e+01
1.335180e+08,-1.838222e+01,-2.651699e+01,-4.512050e+01
1.337820e+08,-1.829921e+01,-2.637050e+01,-4.536464e+01
1.340460e+08,-1.823574e+01,-2.642421e+01,-4.518886e+01
1.343100e+08,-1.829921e+01,-2.636074e+01,-4.551113e+01
1.345740e+08,-1.826503e+01,-2.633632e+01,-4.537441e+01
1.348380e+08,-1.826992e+01,-2.642910e+01,-4.554531e+01
1.351020e+08,-1.826503e+01,-2.639492e+01,-4.494960e+01
1.353660e+08,-1.820156e+01,-2.631679e+01,-4.488613e+01
1.356300e+08,-1.818203e+01,-2.633144e+01,-4.588710e+01
1.358940e+08,-1.821621e+01,-2.630214e+01,-4.502773e+01
1.361580e+08,-1.820644e+01,-2.633144e+01,-4.511562e+01
1.364220e+08,-1.810878e+01,-2.622402e+01,-4.580898e+01
1.366860e+08,-1.811367e+01,-2.622890e+01,-4.551601e+01
1.369500e+08,-1.811367e+01,-2.622402e+01,-4.589687e+01
1.372140e+08,-1.812832e+01,-2.620937e+01,-4.538906e+01
1.374780e+08,-1.810390e+01,-2.617519e+01,-4.501796e+01
1.377420e+08,-1.803066e+01,-2.612148e+01,-4.554531e+01
1.380060e+08,-1.803554e+01,-2.608242e+01,-4.530605e+01
1.382700e+08,-1.806484e+01,-2.615078e+01,-4.559414e+01
1.385340e+08,-1.807949e+01,-2.617031e+01,-4.614589e+01
1.387980e+08,-1.801113e+01,-2.607753e+01,-4.525722e+01
1.390620e+08,-1.798183e+01,-2.600917e+01,-4.548183e+01
1.393260e+08,-1.796230e+01,-2.597988e+01,-4.590664e+01
1.395900e+08,-1.796718e+01,-2.602382e+01,-4.587246e+01
1.398540e+08,-1.797695e+01,-2.601406e+01,-4.535000e+01
1.401180e+08,-1.787929e+01,-2.585781e+01,-4.584804e+01
1.403820e+08,-1.795253e+01,-2.589687e+01,-4.586757e+01
1.406460e+08,-1.791835e+01,-2.588710e+01,-4.579921e+01
1.409100e+08,-1.790371e+01,-2.595058e+01,-4.607265e+01
1.411740e+08,-1.786953e+01,-2.589687e+01,-4.620449e+01
1.414380e+08,-1.780605e+01,-2.587734e+01,-4.577480e+01
1.417020e+08,-1.781582e+01,-2.577968e+01,-4.534511e+01
1.419660e+08,-1.776699e+01,-2.577480e+01,-4.473964e+01
1.422300e+08,-1.785488e+01,-2.585292e+01,-4.641933e+01
1.424940e+08,-1.780605e+01,-2.579433e+01,-4.629726e+01
1.427580e+08,-1.768398e+01,-2.571621e+01,-4.557460e+01
1.430220e+08,-1.776699e+01,-2.579921e+01,-4.604335e+01
1.432860e+08,-1.769863e+01,-2.566250e+01,-4.552578e+01
1.435500e+08,-1.770351e+01,-2.567226e+01,-4.575527e+01
1.438140e+08,-1.769375e+01,-2.570156e+01,-4.620449e+01
1.440780e+08,-1.769863e+01,-2.563808e+01,-4.589687e+01
1.443420e+08,-1.765957e+01,-2.563320e+01,-4.619960e+01
1.446060e+08,-1.765468e+01,-2.559902e+01,-4.609707e+01
1.448700e+08,-1.767421e+01,-2.565761e+01,-4.602382e+01
1.451340e+08,-1.760097e+01,-2.559902e+01,-4.622890e+01
1.453980e+08,-1.756679e+01,-2.549648e+01,-4.590664e+01
1.456620e+08,-1.754238e+01,-2.546718e+01,-4.600917e+01
1.459260e+08,-1.761562e+01,-2.547695e+01,-4.564296e+01
1.461900e+08,-1.752285e+01,-2.548671e+01,-4.606289e+01
1.464540e+08,-1.751308e+01,-2.549648e+01,-4.643886e+01
1.467180e+08,-1.748867e+01,-2.550136e+01,-4.571132e+01
1.469820e+08,-1.747402e+01,-2.542324e+01,-4.616054e+01
1.472460e+08,-1.748867e+01,-2.543789e+01,-4.617031e+01
1.475100e+08,-1.746425e+01,-2.542324e+01,-4.599941e+01
1.477740e+08,-1.745449e+01,-2.532070e+01,-4.534023e+01
1.480380e+08,-1.740566e+01,-2.524746e+01,-4.590175e+01
1.483020e+08,-1.742519e+01,-2.538417e+01,-4.576503e+01
1.485660e+08,-1.743496e+01,-2.535976e+01,-4.588710e+01
1.488300e+08,-1.735195e+01,-2.532558e+01,-4.564785e+01
1.490940e+08,-1.735195e+01,-2.528164e+01,-4.559414e+01
1.493580e+08,-1.732753e+01,-2.524257e+01,-4.494960e+01
1.496220e+08,-1.735195e+01,-2.526699e+01,-4.621425e+01
1.498860e+08,-1.732265e+01,-2.523281e+01,-4.595058e+01
1.501500e+08,-1.729824e+01,-2.518886e+01,-4.609218e+01
1.504140e+08,-1.731289e+01,-2.520351e+01,-4.584316e+01
1.506780e+08,-1.727382e+01,-2.520351e+01,-4.609218e+01
1.509420e+08,-1.726406e+01,-2.516933e+01,-4.556484e+01
1.512060e+08,-1.727382e+01,-2.516445e+01,-4.635585e+01
1.514700e+08,-1.722500e+01,-2.510097e+01,-4.609707e+01
1.517340e+08,-1.717617e+01,-2.512050e+01,-4.617031e+01
1.519980e+08,-1.721035e+01,-2.512539e+01,-4.643886e+01
1.522620e+08,-1.722988e+01,-2.502773e+01,-4.556484e+01
1.525260e+08,-1.716640e+01,-2.509121e+01,-4.629238e+01
1.527900e+08,-1.712734e+01,-2.504726e+01,-4.567714e+01
1.530540e+08,-1.712246e+01,-2.497402e+01,-4.553554e+01
1.533180e+08,-1.712734e+01,-2.502773e+01,-4.639003e+01
1.535820e+08,-1.710781e+01,-2.498867e+01,-4.598476e+01
1.538460e+08,-1.706875e+01,-2.491054e+01,-4.576015e+01
1.541100e+08,-1.703945e+01,-2.492519e+01,-4.554042e+01
1.543740e+08,-1.701503e+01,-2.492031e+01,-4.549160e+01
1.546380e+08,-1.708339e+01,-2.492031e+01,-4.575527e+01
1.549020e+08,-1.706386e+01,-2.493496e+01,-4.588222e+01
1.551660e+08,-1.701015e+01,-2.492031e+01,-4.564296e+01
1.554300e+08,-1.695644e+01,-2.483242e+01,-4.601894e+01
1.556940e+08,-1.701503e+01,-2.481289e+01,-4.637539e+01
1.559580e+08,-1.701992e+01,-2.486171e+01,-4.646328e+01
1.562220e+08,-1.696621e+01,-2.474453e+01,-4.632167e+01
1.564860e+08,-1.694667e+01,-2.480800e+01,-4.608730e+01
1.567500e+08,-1.691738e+01,-2.476406e+01,-4.580898e+01
1.570140e+08,-1.692714e+01,-2.480312e+01,-4.531093e+01
1.572780e+08,-1.691738e+01,-2.473476e+01,-4.572597e+01
1.575420e+08,-1.687343e+01,-2.473476e+01,-4.586269e+01
1.578060e+08,-1.689296e+01,-2.468593e+01,-4.501796e+01
1.580700e+08,-1.679042e+01,-2.465175e+01,-4.572597e+01
1.583340e+08,-1.685878e+01,-2.475917e+01,-4.512539e+01
1.585980e+08,-1.682949e+01,-2.464199e+01,-4.616054e+01
1.588620e+08,-1.684414e+01,-2.472500e+01,-4.562832e+01
1.591260e+08,-1.677578e+01,-2.459804e+01,-4.626796e+01
1.593900e+08,-1.677578e+01,-2.459804e+01,-4.636562e+01
1.596540e+08,-1.677578e+01,-2.462734e+01,-4.552578e+01
1.599180e+08,-1.675625e+01,-2.457363e+01,-4.587246e+01
1.601820e+08,-1.671230e+01,-2.461269e+01,-4.568203e+01
1.604460e+08,-1.670253e+01,-2.456875e+01,-4.572109e+01
1.607100e+08,-1.671718e+01,-2.457363e+01,-4.587734e+01
1.609740e+08,-1.669277e+01,-2.454433e+01,-4.565761e+01
1.612380e+08,-1.666835e+01,-2.451503e+01,-4.625332e+01
1.615020e+08,-1.664394e+01,-2.452480e+01,-4.614589e+01
1.617660e+08,-1.661953e+01,-2.433925e+01,-4.556484e+01
1.620300e+08,-1.665371e+01,-2.454433e+01,-4.611660e+01
1.622940e+08,-1.662929e+01,-2.445644e+01,-4.567714e+01
1.625580e+08,-1.660976e+01,-2.442226e+01,-4.509121e+01
1.628220e+08,-1.660976e+01,-2.439296e+01,-4.566250e+01
1.630860e+08,-1.653652e+01,-2.434414e+01,-4.582851e+01
1.633500e+08,-1.659023e+01,-2.439296e+01,-4.628750e+01
1.636140e+08,-1.651210e+01,-2.435390e+01,-4.642421e+01
1.638780e+08,-1.656582e+01,-2.436367e+01,-4.590175e+01
1.641420e+08,-1.645839e+01,-2.428554e+01,-4.563808e+01
1.644060e+08,-1.649257e+01,-2.426601e+01,-4.593105e+01
1.646700e+08,-1.652187e+01,-2.436367e+01,-4.600917e+01
1.649340e+08,-1.645839e+01,-2.423671e+01,-4.589687e+01
1.651980e+08,-1.643886e+01,-2.425625e+01,-4.604824e+01
1.654620e+08,-1.641445e+01,-2.421718e+01,-4.622402e+01
1.657260e+08,-1.646328e+01,-2.428066e+01,-4.572109e+01
1.659900e+08,-1.639980e+01,-2.416835e+01,-4.645839e+01
1.662540e+08,-1.635585e+01,-2.413417e+01,-4.574550e+01
1.665180e+08,-1.637050e+01,-2.413906e+01,-4.612148e+01
1.667820e+08,-1.629238e+01,-2.412929e+01,-4.581386e+01
1.670460e+08,-1.635097e+01,-2.408535e+01,-4.594570e+01
1.673100e+08,-1.633632e+01,-2.412929e+01,-4.579921e+01
1.675740e+08,-1.636074e+01,-2.415371e+01,-4.600917e+01
1.678380e+08,-1.627773e+01,-2.400722e+01,-4.600917e+01
1.681020e+08,-1.625332e+01,-2.400234e+01,-4.610195e+01
1.683660e+08,-1.629726e+01,-2.406093e+01,-4.545742e+01
1.686300e+08,-1.621425e+01,-2.394863e+01,-4.557460e+01
1.688940e+08,-1.624843e+01,-2.394863e+01,-4.627285e+01
1.691580e+08,-1.617519e+01,-2.388027e+01,-4.586757e+01
1.694220e+08,-1.619472e+01,-2.397792e+01,-4.584804e+01
1.696860e+08,-1.620937e+01,-2.396816e+01,-4.595546e+01
1.699500e+08,-1.617519e+01,-2.397304e+01,-4.549648e+01
1.702140e+08,-1.614589e+01,-2.385585e+01,-4.601894e+01
1.704780e+08,-1.606777e+01,-2.379238e+01,-4.546230e+01
1.707420e+08,-1.613613e+01,-2.385585e+01,-4.556484e+01
1.710060e+08,-1.610683e+01,-2.379238e+01,-4.549160e+01
1.712700e+08,-1.611660e+01,-2.383144e+01,-4.576503e+01
1.715340e+08,-1.604335e+01,-2.372890e+01,-4.607265e+01
1.717980e+08,-1.606777e+01,-2.380214e+01,-4.579921e+01
1.720620e+08,-1.608730e+01,-2.379726e+01,-4.629238e+01
1.723260e+08,-1.604824e+01,-2.375820e+01,-4.594082e+01
1.725900e+08,-1.607265e+01,-2.372890e+01,-4.631191e+01
1.728540e+08,-1.595546e+01,-2.370449e+01,-4.621425e+01
1.731180e+08,-1.595546e+01,-2.370937e+01,-4.577968e+01
1.733820e+08,-1.592128e+01,-2.361171e+01,-4.619960e+01
1.736460e+08,-1.595058e+01,-2.361660e+01,-4.560878e+01
1.739100e+08,-1.595546e+01,-2.362148e+01,-4.586757e+01
1.741740e+08,-1.585781e+01,-2.351894e+01,-4.536953e+01
1.744380e+08,-1.593593e+01,-2.361660e+01,-4.595546e+01
1.747020e+08,-1.588222e+01,-2.349941e+01,-4.602382e+01
1.749660e+08,-1.586269e+01,-2.356289e+01,-4.605312e+01
1.752300e+08,-1.583828e+01,-2.350429e+01,-4.588710e+01
1.754940e+08,-1.577480e+01,-2.339687e+01,-4.571621e+01
1.757580e+08,-1.585292e+01,-2.349453e+01,-4.566250e+01
1.760220e+08,-1.580898e+01,-2.350429e+01,-4.652187e+01
1.762860e+08,-1.581875e+01,-2.347988e+01,-4.526699e+01
1.765500e+08,-1.574062e+01,-2.327480e+01,-4.638515e+01
1.768140e+08,-1.575039e+01,-2.342617e+01,-4.602382e+01
1.770780e+08,-1.574062e+01,-2.340175e+01,-4.578457e+01
1.773420e+08,-1.572597e+01,-2.336269e+01,-4.546718e+01
1.776060e+08,-1.573574e+01,-2.338710e+01,-4.638515e+01
1.778700e+08,-1.565761e+01,-2.326015e+01,-4.515957e+01
1.781340e+08,-1.566738e+01,-2.323574e+01,-4.592128e+01
1.783980e+08,-1.565761e+01,-2.329433e+01,-4.633144e+01
1.786620e+08,-1.563808e+01,-2.325039e+01,-4.604824e+01
1.789260e+08,-1.560390e+01,-2.318203e+01,-4.574550e+01
1.791900e+08,-1.556484e+01,-2.315761e+01,-4.632656e+01
1.794540e+08,-1.559414e+01,-2.321621e+01,-4.630214e+01
1.797180e+08,-1.555507e+01,-2.314296e+01,-4.655117e+01
1.799820e+08,-1.557460e+01,-2.319667e+01,-4.563320e+01
1.802460e+08,-1.551113e+01,-2.306484e+01,-4.617031e+01
1.805100e+08,-1.550136e+01,-2.312343e+01,-4.639003e+01
1.807740e+08,-1.548183e+01,-2.303554e+01,-4.572109e+01
1.810380e+08,-1.548671e+01,-2.307460e+01,-4.649746e+01
1.813020e+08,-1.550136e+01,-2.307949e+01,-4.617519e+01
1.815660e+08,-1.541347e+01,-2.286953e+01,-4.596523e+01
1.818300e+08,-1.546718e+01,-2.298183e+01,-4.609218e+01
1.820940e+08,-1.546718e+01,-2.303554e+01,-4.661464e+01
1.823580e+08,-1.544277e+01,-2.299648e+01,-4.639003e+01
1.826220e+08,-1.540371e+01,-2.295253e+01,-4.668789e+01
1.828860e+08,-1.533535e+01,-2.289394e+01,-4.579433e+01
1.831500e+08,-1.540371e+01,-2.283535e+01,-4.633632e+01
1.834140e+08,-1.534023e+01,-2.277675e+01,-4.603359e+01
1.836780e+08,-1.539394e+01,-2.282558e+01,-4.609218e+01
1.839420e+08,-1.532558e+01,-2.282070e+01,-4.651699e+01
1.842060e+08,-1.527187e+01,-2.282070e+01,-4.642421e+01
1.844700e+08,-1.531093e+01,-2.280117e+01,-4.658535e+01
1.847340e+08,-1.526699e+01,-2.278164e+01,-4.613125e+01
